01_d11_WT_rep1	02_d13_WT_rep1	03_d11_KO_Lhx8_rep1	04_d13_KO_Hes6_rep1	05_d13_KO_Tbpl2_rep1	06_d13_KO_Thap7_rep1	07_d13_KO_Ybx3_rep1	08_d13_KO_Ell3_rep1	09_d13_KO_Foxr1_rep1	10_d13_KO_Mef2b_rep1	11_d13_KO_Ccnk_rep1	12_d13_KO_Sfr1_rep1	13_d11_KO_Sub1_rep1	14_d13_KO_Tcf25_rep1	15_d13_KO_Kdm1b_rep1	16_d13_KO_Nobox_rep1	17_d11_KO_Stat3_rep1	18_d13_KO_Noto_rep1	21_d13_KO_Dynll1_rep1	25_d11_WT_rep2	26_d13_WT_rep2	27_d11_KO_Lhx8_rep2	28_d13_KO_Hes6_rep2	29_d13_KO_Tbpl2_rep2	30_d13_KO_Thap7_rep2	31_d13_KO_Ybx3_rep2	32_d13_KO_Ell3_rep2	33_d13_KO_Foxr1_rep2	34_d13_KO_Mef2b_rep2	35_d13_KO_Ccnk_rep2	36_d13_KO_Sfr1_rep2	37_d11_KO_Sub1_rep2	38_d13_KO_Tcf25_rep2	39_d13_KO_Kdm1b_rep2	40_d13_KO_Nobox_rep2	41_d11_KO_Stat3_rep2	42_d13_KO_Noto_rep2	45_d13_KO_Dynll1_rep2
RMER4B	42.1485912054168	49.5420823959348	45.4054990855748	84.6552769305624	51.8856365898168	49.7057802174603	116.771338615844	105.566827512091	104.906190692749	75.4660490154129	84.944881771983	99.764195173939	190.684842014311	97.6767698341631	95.463336966832	112.948716539292	110.197901782119	129.126826614677	78.9449803530029	90.7862071894651	114.286493883821	183.341815230831	164.469232174388	110.837876034621	92.4125862594203	100.529518656973	104.48704495368	103.832719921916	88.711717788864	90.4379482960334	189.749424589664	117.964328267959	92.6394420360136	108.205316882256	99.1483210676668	141.52156489858	109.291966020903	110.712223800502
Lx6	99.044375155553	122.082597675391	142.809478129894	105.303596168725	170.812986379741	124.667214130519	242.638744276534	221.066693471738	427.399313165614	155.611451359879	163.029179679144	311.359923922707	199.223019778668	289.574513768568	250.264332890019	198.283271505143	243.378562652047	466.3080622184	159.458844410541	211.577530975014	358.414569528744	228.127329463463	527.709938651997	255.723772969844	200.572586228828	223.783423656905	411.879226374684	232.689291868072	220.118164203608	232.334761401995	220.398625157502	315.638516395635	216.127833929352	196.766600500702	212.627489066751	530.721849004533	214.596146170365	224.842769819425
MT2B	124.241268676965	82.0101774495551	153.386613882765	77.4290684028231	109.827395415642	95.2574297967966	182.887108462034	174.939427986765	342.041123297158	153.199249967939	128.980866931336	210.971441868064	261.249026467961	141.460690834104	203.998788012318	212.447147051139	301.787242059989	367.233006583832	284.120521354884	181.284237902448	234.627911743106	269.442851343867	251.713870907001	246.712393519375	141.698120681784	198.970688175866	313.839590237298	218.710748626208	158.68767340978	206.82118399525	174.698530373092	224.463652842641	186.252198351545	135.395980474969	261.987285717748	671.319102185803	225.221208120198	291.573786886333
Lx3A	36.0538836650817	38.2605332542274	76.0066052687958	46.6710472509023	48.9416679441008	42.5694664481497	109.256999179144	88.0374914521426	183.8623147954	57.0935472833349	56.5145015509941	108.658684007794	142.542974220513	75.3581113361015	125.085336452692	73.6082682207402	116.917657247398	207.099636665308	73.4659615778207	53.8451620216294	118.560050377127	126.75333019731	154.662247411257	113.897815203513	68.3375527185143	83.3629343838872	193.684275585774	77.1701277077948	73.8517269790901	84.273765538336	102.29828300852	125.806941506924	99.9292152257234	74.2314069993284	79.6286617833844	298.192333995537	76.6268500087319	102.378608010079
(CAAA)n	77.2606741667723	66.4349900535096	56.5238941270538	82.3064915256006	64.6049860332252	82.484236743477	65.7812319715441	149.696475709245	215.006689017939	113.798594785052	97.6203559727453	110.917490736756	148.71931572212	111.749165030444	144.630711571173	60.1287093531515	155.010095434677	285.679525249294	120.638632057194	115.857412065866	138.682368379568	155.751632814154	236.469215287635	153.51729962235	67.4204635308779	132.810973026207	247.165201074891	152.154753159217	110.25603055155	98.2777254671387	150.737559192479	99.6014321353931	125.51560103156	68.4803115218266	133.844176861707	256.888644985916	143.611921798229	140.97244359982
Lx7	138.798092121737	159.950689668495	147.894982479315	160.66520002614	171.964719061986	119.531590579713	245.142524685764	287.481255935125	477.940363575572	195.914881268367	184.068561162198	273.904713278698	347.023273811735	309.734928770002	309.976493146221	232.008099027754	335.466802626744	566.383341311319	248.565395173457	241.239085078433	336.847930082108	396.171910950533	564.616903674776	295.262330580125	181.074601056233	266.466363782719	463.903470927775	287.330373872473	253.464038714164	226.28117265124	342.921904781532	378.371990550976	248.602210503607	229.250872267485	298.312720172269	617.306654864419	295.375395301146	337.710571053242
B1F1	204.24822022658	119.126530600078	153.797758291644	125.309828347472	176.520234110859	136.668479546707	345.238709721093	239.231555628105	442.592754471775	192.41609886668	212.053591564231	264.151556195028	352.963689831986	271.307049103223	299.455705135628	344.010393628632	402.147765375291	471.076215052279	304.011396611445	310.654589565306	315.29656543824	388.143604900792	475.850169768994	323.165960251818	234.280822702098	274.29824388903	394.933236686005	269.366066782689	240.057216294846	255.418120355898	262.617118107939	395.104737035448	248.261892452477	264.688469968804	345.790587813089	716.623289022142	276.339057096876	370.217854865345
ID_B1	1307.52499522543	803.797562521988	989.212892104168	795.221606860356	1856.92954510083	764.981319606944	2224.35038111364	2101.00363915379	1429.28808685246	1649.91643061713	1398.81653737593	1611.47725043572	2256.59123540068	2919.13296763812	1622.56003141968	2269.20384853048	3269.10289319073	1587.30875732435	2475.46787946566	1963.08866562645	1796.94035948823	2247.14048252249	5068.33939195556	1840.76960754979	1538.64656221795	2338.74517915165	1324.66336335926	2282.18856483028	1574.2085491712	1531.92356378768	1730.99064872569	4201.16810902177	1443.05834888711	1570.20450485694	2950.0637764797	2342.5546088444	2339.86617416801	2467.42694069296
L1MA5A	9.79304711687934	14.5568431531178	9.02806593119023	11.957443023875	18.05789863912	13.4617313495511	24.401057723907	29.3284889678883	21.953266648654	13.0490474370694	14.817822412835	15.8303759956881	22.7220510988963	43.0825791606165	33.9425518410596	14.7052731978513	26.4924794214651	21.0771973222993	10.4943394935357	17.311624227911	22.5826690744177	25.864152915389	68.6088679776441	27.5677269198616	15.0015332805919	20.0249942363294	21.5667654752622	22.1408021772924	20.6753569087111	18.0061148766121	25.4568434206585	42.6924393752034	26.3809244079364	23.8085375584259	17.3964975835469	22.8035692301159	20.3625250793425	18.35554126678
MIR	147.94852476495	145.817014247782	167.001192661658	121.162369987538	363.891669282363	117.743094051445	296.620244066072	281.24366544866	269.58708975895	203.658721254511	251.181974261243	241.648025513379	373.8571043784	537.512793253654	245.191103363422	361.682024716143	489.620964800675	314.164482553737	301.843489588057	342.325508957949	263.899272732135	380.22417348861	919.850584020376	323.423092028476	220.773253196345	331.743838257944	242.834838375256	278.523579498231	282.911554301289	228.717895857672	266.960193030192	748.864620261136	229.855855585329	243.017749274385	418.100415492094	504.977823401352	280.167756472837	442.381136853155
RLTR20A3_MM	4.21553769869307	5.81504922811931	2.02077683607536	5.63834093087474	6.64040071972458	4.79091218217565	5.83585794979849	10.5094677522663	9.52358637575916	6.08633845255094	4.71168091304026	4.11221020488063	7.61618827311876	11.1938183561071	6.17623618666017	6.27875788348855	6.31988263480878	12.2986711475035	4.63958586956752	5.09935086158155	5.17205819582924	5.60882082128901	31.0201576478562	8.25422219338696	7.26876949997223	6.79328208310906	9.36591110463731	8.4061313873347	9.36372029553571	2.88278653538023	10.5977193412776	7.35187222540935	7.59042110790479	6.59139313079919	7.43237133831444	11.9517855510355	6.3856665731682	8.17088968463944
Lx2A1	15.5204094269833	22.7985598695217	9.02365121542691	32.9264169260175	25.276960820658	24.2782141335051	44.9455702805038	58.9360580451125	74.028016214576	54.0733899214076	25.6518765648484	36.9719042854297	21.2926220046411	79.5775718529273	52.2783243016277	21.4012151302063	22.1934946613394	74.7059284509732	20.0560541910332	26.9106927539631	47.8504171395833	22.094952688874	194.933388875805	29.1166789785079	50.9222142801947	36.9891577688991	63.9949151158972	87.2048575338034	60.1714138396825	29.8281804065501	57.3975027951195	34.0368261572534	48.4991683280161	45.0663105633259	15.6895677536414	26.6419508904106	74.3774871854747	14.5742941006391
PB1D9	354.956563028891	240.90261462296	341.499169617378	241.816258334267	584.261723434578	281.0883772715	641.887006080186	496.91296760085	488.375218195366	419.475067864186	412.708300679326	516.766228055007	780.58021726105	836.309948505738	550.536802207506	659.928557027081	860.927037751937	563.934851022132	707.997031250608	581.489992573017	565.844279927123	741.116869757683	1403.03259522818	697.655916749743	447.901112638135	561.423202936533	454.224430742122	581.385079070347	455.980854316887	498.914700844571	539.40347299841	1350.41536509178	486.352348055659	444.580421376895	723.814885312688	920.337993674548	636.11353700024	815.113612397327
B2_Mm2	2450.22013560866	1171.45319622958	1248.41646211295	1736.51623859346	1097.0582436462	2031.42300651524	2580.51534234649	2434.94375654511	1954.91857930734	2872.40990915214	1190.11825170508	1761.18760109634	3121.78776623095	1890.03374963285	3726.08072798558	2060.84863936355	2311.6069258066	2639.70799427914	3839.15937132144	2116.30014095496	3326.81893000463	3739.06165592546	3985.97480384953	3615.08864631378	2685.89453465653	2538.1918505833	2757.65454625433	3839.10510528371	1689.96739750324	1881.8467599003	2874.01626014222	2117.53442739583	2915.18788854405	2367.56718230978	1913.46647892378	2535.05607938031	5908.54045413728	2501.92330658685
MTC-int	126.96263302443	186.192359799459	34.4739005370872	239.884905048671	60.1138158348706	129.513674274637	225.457082700181	321.009014661379	326.749495379903	561.021011424018	218.032575762251	320.715005934089	115.550096275607	272.844061669715	271.049503577668	84.4122916707686	75.4256145386973	281.654515606165	136.939064679993	134.210409777137	349.371435755543	111.365252920519	638.010370290284	108.600133756493	253.903822009361	157.828598592082	335.76849133465	698.963292695073	395.239145114277	186.697717596163	424.744307800278	82.2216829528813	285.150489579722	265.560895610065	64.5219116411934	82.5674532889471	535.550456862049	103.455270396676
B1_Mus2	1592.77467817058	495.321094900144	652.424329212502	627.599228834163	718.007164311078	603.906202772729	1475.45707502952	1005.69406040993	954.200677875252	1742.61947022859	757.823001310978	1027.15645829443	1656.92476890563	1077.88310249	1212.69013057012	1544.69961473843	1498.856475431	1255.97826148279	2747.15452106352	1175.5541630086	1203.71034959019	1824.57508879026	1936.6303719066	1408.21017580033	1217.1643881099	1123.93464364705	1035.49498643008	2383.14307177152	884.233844106563	990.378891445403	1316.14473221354	1481.60947011089	1061.04220761231	1196.30629764533	1302.0484778602	1710.48490792385	2780.63303375754	1493.17406143345
T-rich	386.091870418272	179.197432163425	173.694932818333	161.074162284171	240.26557813546	180.918904903082	386.119268747122	185.671236707651	349.606657823819	457.239020986749	286.617764344496	316.100287968326	337.013067244971	370.631492298998	349.989405031731	393.246431647227	216.307909299339	425.827580774178	654.933236699692	420.734444528654	353.303882398292	376.873300791855	737.573383253745	387.056203968168	348.246896851166	169.321315033951	382.285419135224	610.774571913524	331.409907156162	280.954875583156	299.448821022344	402.954922878975	280.994273229452	345.563027976649	175.284726396355	462.225875893386	650.664407665584	507.605803976538
L1_Mur2	301.793191927647	149.333920896654	186.181516111583	168.331492146632	211.98315632141	202.792929567638	299.877989940212	271.361244606144	295.25769179769	401.529008109366	186.524251273332	275.770805965536	403.61335985497	287.536475067879	387.726757876829	287.149959583608	294.371555205482	354.506726941039	586.172193728327	299.841670542687	338.012421760297	459.189569402741	647.338394535702	495.519190472453	285.751274929036	272.288675425507	320.068225263968	539.312191204852	256.810826388609	257.267357623059	309.013588861011	396.273597785993	326.176641039683	274.617745078644	251.133226464895	365.430767795594	612.768411376785	415.13455770734
MT2B2	96.2544529961864	28.1390357166996	35.7954829656513	29.7718084356285	37.4819110509836	31.6754422810869	67.8391610830042	58.5224378274844	54.7850388027828	78.2944384429621	53.093556171802	57.2100195243573	86.1066549506555	213.13774564396	91.0145033407412	91.174762055146	97.7466650467452	66.9624525833624	134.419483921788	73.8752635255011	77.7094049480758	93.2217544362087	106.243885153908	93.4994387937944	48.4374286233679	61.7979474073809	48.3632516668535	103.737792393363	52.8739344296228	63.8775492221228	68.4165644650056	94.6255760203299	258.133897303905	63.798248529342	81.314525320931	99.8174880132414	114.635405390502	88.2055822026886
(ATGGTG)n	2.68938021457442	8.15217703313573	3.80960928647158	5.80913611134998	6.41610745858619	8.57403396142293	4.7312536163545	13.1138091772375	13.4385873795758	7.51982040580032	9.26209784985374	12.4787201824581	8.12706726908076	9.42185149323919	28.8152660349087	6.13503216186627	8.90406442981021	13.3602282694908	5.71819676691066	4.43968326687204	9.47902783090566	6.26699905608692	19.8552514596789	12.5897207534818	7.92874919224243	6.51147568846665	14.5356149207656	10.5747474456567	12.0177633258433	6.65931702044638	9.41480680115341	6.38720607363761	16.9852698096543	12.608011010615	13.1743810441069	10.1866843110487	8.38146649396494	14.0079661696135
B4A	487.970614779588	422.528656935433	589.291168441553	398.985495474263	579.426849789524	958.016110209362	1403.00402095473	849.916311913173	1151.28153391871	652.233613471102	695.055883735342	984.152788393754	1208.68546958547	1051.81858307093	2072.58974287949	1488.72507095892	1335.10952923788	1312.24236841936	975.709328855142	857.054422742952	1126.6764618949	1128.58326687743	1581.64095510934	2371.82695829133	986.198978766611	974.991932299292	1049.73855796385	913.302272724813	765.986598402867	907.772858383171	898.330072892754	1355.78784028126	2025.88443714004	1040.11372145121	1202.76207045722	1914.06434545972	956.203902971302	1212.96030389603
Lx5c	74.5864399991056	63.9584843121676	73.3193482997085	57.0950905881508	60.7423766168124	122.115719826652	114.088316803204	112.274038386612	140.573767839042	94.2726075934114	91.6628663342762	136.020032362908	139.011875856735	113.586363704504	313.703845243748	110.161900705431	157.491032232517	145.508429395279	123.380220240236	97.143456249629	165.094946343826	141.322682160666	190.824016412746	278.728082429249	86.5787096779292	129.018077252627	126.699037619232	133.063372099769	108.049830181181	117.184544610051	123.069908771185	156.920045032641	240.099029320769	114.853844470065	127.69688900072	212.895398569089	130.155518688498	137.014747883821
ORR1E	81.3604398988696	85.8073945769477	91.0726171419301	51.9890767826661	89.1802510584952	151.116547807446	224.191601392412	184.92374878424	156.505857608074	168.207979232779	131.180548860514	214.172736186425	85.0422027937169	193.710959101571	366.312962560235	219.573854710797	160.381881870355	173.335207995149	163.540791207573	142.754569524381	231.975733054052	97.4777525541807	365.222795794671	295.545263461456	165.43077486886	146.365401615928	159.36992427029	227.588486337264	168.347123837157	181.757564335319	107.299010603638	202.891713182733	321.585120569519	177.58122082486	196.308882373802	156.979257056374	233.674751802567	160.963696861931
L1VL1	16.3715805089928	18.1425790561997	17.3157160236	11.4550239040281	24.3167915067496	15.0922981100379	44.9490521103809	28.5550768874121	23.4881151832509	23.9980931684615	24.2373517078917	25.2602448615683	49.630081684848	22.3109647961674	43.218853678745	33.4111744030666	44.7342747855653	36.1260774209581	36.0310353645121	26.3988699157593	26.1554030404943	41.6591897778876	38.2958607358835	67.5459495833866	17.9796208441524	25.6271250289777	20.775576946865	28.7095832114221	30.5801674326178	17.0080053995941	25.4416832879398	55.7002648092423	52.9813542044689	18.29455050862	25.2649041805116	50.9217405285177	34.573524056258	44.7894920449929
ETnERV-int	47.8002695122731	103.0499738483	41.5866099893446	85.2451368168068	58.3290126163869	108.087483417972	125.074582171008	149.143487827666	170.483364144039	121.789128610024	127.360426714314	151.467318236609	58.4951419143186	138.374857248468	268.230946517556	156.45303858485	83.8801383154196	122.296004098744	108.031317328305	91.4635880611725	187.78200919899	78.9670767886718	269.92823106624	241.010299460325	125.815805550863	93.7114762227132	148.356799861515	190.46985579593	157.628736871382	148.791217207694	150.427777456748	47.0042842646444	221.974554868756	113.764062448784	153.693096327318	70.5650454861335	191.17399574342	176.310661241324
(TA)n	61.848963789975	73.1506188607475	39.6437459612121	41.400871005274	71.2284310672558	45.3800273100033	120.981369022263	96.1701367907707	82.7873436952487	68.351775403407	129.098903760919	79.0015370335237	120.659158803959	112.484502527003	80.1069757117895	122.244382365425	105.82914616277	105.680490932096	101.443861169538	215.544701865645	89.555872023853	125.02033321856	228.80860144817	101.047586702942	107.126495379093	73.3424779954568	95.9795197904819	91.3572778224818	159.867747154126	69.6950051947605	98.3989977294333	133.876539580205	66.4511907387563	105.442477588211	90.8606813285229	99.1845604036405	93.0624595344484	254.34491884297
MMETn-int	75.3231629898111	267.190018752905	85.4158722154137	87.666051756421	112.022377083715	68.3334074556695	122.701119758547	231.372612587105	179.686021372858	124.840360134909	213.740868151312	205.282925919855	114.814248429377	181.919636758364	173.977061516094	395.654131215711	150.643028247902	231.003448771203	235.890384519656	251.027084785791	335.695567658831	181.257305167654	406.414002195348	124.19571038323	126.232627798138	114.569895015873	184.312592556432	242.087307546627	303.138613265968	148.316405347447	162.32359260705	165.664460089841	155.012737275003	118.343088560754	408.055571415684	123.917082241129	263.296494807953	593.068208082949
L1_Mur3	154.932015015107	333.108206805217	99.1481800789748	138.131579888236	156.91582883697	151.324691522552	287.566552858563	381.924277673266	290.512491401009	216.560945558658	432.765174824614	258.847129162594	245.33656947161	559.475264752603	353.362346537673	210.235429152935	301.209788208846	282.827113131754	216.3460233946	498.3447301018	350.809226949419	252.643549395427	607.379933756334	297.066304495463	240.899329729334	264.265685552656	286.565945803284	312.147578023328	602.433558477828	206.593692289092	305.248412241796	272.784245637967	552.841090550875	319.819824510415	257.281385563762	250.34600429784	308.816284480433	577.399536463341
