Geneid	ESC	PGCLCd6	IVD.D3	IVD.D5	IVD.D7	IVD.D9	IVD.D11	IVD.D13	IVD.D15	IVD.D17	IVD.D20	DIOL.D5	DIOL.S.D1	DIOL.S.D3	DIOL.S.D5	DIOL.S.D7
Acap3	5.51666666666667	7.085	13.67	21.1	37.6833333333333	27.4733333333333	29.3966666666667	16.9266666666667	19.7966666666667	20.6	19.9266666666667	15.14	6.555	12.095	15.68	15.335
Acat1	12.32	27.055	33.4866666666667	46.9333333333333	31.35	141.05	285.956666666667	360.53	203.793333333333	141.155	103.51	86.265	52.545	55.1	69.345	105.02
Acat2	123.176666666667	73.935	103.91	172.943333333333	134.053333333333	116.46	101.403333333333	24.52	15.1	12.085	12.1433333333333	34.24	34.775	54.325	56.275	32.775
Acat3	0.506666666666667	1.05	1.14	0.476666666666667	0.356666666666667	0.286666666666667	0.69	1.87333333333333	0.88	1.04	0.326666666666667	2.565	0.515	3.095	1.095	3.005
Acbd3	37.3066666666667	51.04	86.65	87.4566666666667	119.81	98.2766666666667	80.9	55.8666666666667	68.5	89.63	138.22	52.97	33.285	48.64	51.08	53.235
Acbd4	24.6433333333333	16.87	8.64333333333333	5.48	3.30333333333333	5.52666666666667	5.04333333333333	0.333333333333333	0.24	0.075	0.196666666666667	8.725	19.97	11.085	7.9	4.955
Acbd5	14.1	17.265	17.9366666666667	13.7866666666667	16.5733333333333	27.3833333333333	36.5833333333333	21.5966666666667	17.3066666666667	14.02	21.1033333333333	28.175	18.715	27.11	24.53	30.085
Acbd6	78.03	93.59	111.466666666667	153.61	149.736666666667	116.48	137.506666666667	193.116666666667	140.58	129.19	111.94	173.01	71.975	82.05	113.28	120.48
Acbd7	7.13333333333333	2.42	6.32333333333333	5.91333333333333	7.85666666666667	9.39333333333333	16.32	22.4266666666667	12.9166666666667	11.7	11.0466666666667	35.53	21.545	48.19	21.82	17.43
Accs	6.3	1.165	1.11333333333333	0.696666666666667	0.55	3.29333333333333	3.9	1.38333333333333	1.78666666666667	1.255	2.48333333333333	1.77	7.71	7.035	4.7	4.415
Accsl	38.6933333333333	0.9	0.38	0.426666666666667	0.233333333333333	0.803333333333333	6.29	90.9333333333333	253.283333333333	391.185	487.816666666667	13.285	9.935	7.215	17.535	17.695
Acd	91.31	88.495	76.5733333333333	88.4	74.08	103.886666666667	126.523333333333	359.073333333333	434.603333333333	428.455	371.906666666667	104.345	53.905	69.27	67.385	89.36
Ace	0.333333333333333	0.195	2.25	4.58	3.95666666666667	6.2	6.46666666666667	0.856666666666667	0.56	0.41	0.283333333333333	3.525	37.965	18.955	11	5.05
Ace2	0	0	0.0133333333333333	0	0	0.463333333333333	0.643333333333333	0.41	0.496666666666667	0.34	0.12	0.29	0.08	0.365	0.24	0.095
Ace3	0	0	0	0	0.16	0	0	0	0	0	0	0	0.13	0	0	0
Acer1	0.1	0	0.226666666666667	0	0.21	0.183333333333333	0.51	1.23	0.686666666666667	0.255	0.276666666666667	4.055	0.9	1.475	4.965	2.31
Acer2	15.34	9.19	3.75666666666667	2.46	1.6	2.36	6.86333333333333	18.5433333333333	12.8066666666667	8.94	12.9833333333333	25.145	18.935	14.07	15.165	23.965
Acer3	12.4966666666667	4.17	16.24	68.1633333333333	124.266666666667	67.5766666666667	56.14	4.44	3.53333333333333	2.335	2.61666666666667	15.395	15.585	17.905	29.87	13.705
Ache	0.01	0.03	0	0.0733333333333333	1.07666666666667	0.56	0.88	0	0	0	0	0.4	0.755	0	0.115	0
Acin1	167.156666666667	185.725	199.426666666667	202.216666666667	181.473333333333	190.246666666667	156.976666666667	76.5833333333333	65.1333333333333	55	44.8366666666667	104.305	127.565	128.035	99.67	102.765
Ackr1	0	0	0.0933333333333333	0	0	0.146666666666667	0	0	0	0	0	0.15	0	0	0.09	0
Ackr2	0	1.09	0.213333333333333	1.10666666666667	2.54	1.75333333333333	0.94	0.276666666666667	0.0966666666666667	0.115	0.0866666666666667	0.175	0.075	0	0.34	0
Ackr3	28.85	4.125	2.08666666666667	0.4	0.733333333333333	4.66333333333333	9.13666666666667	2.81	1.90333333333333	2.75	5.55666666666667	6.825	8.735	15.015	8.5	8.075
Ackr4	0.0466666666666667	0.08	2.10333333333333	0.516666666666667	0.893333333333333	2.34	0.61	0	0	0	0.0533333333333333	0	0.24	0.55	0.095	0.495
Acly	569.82	151.23	262.066666666667	233.323333333333	154.76	198.163333333333	178.803333333333	65.3866666666667	42.0133333333333	40.31	40.3833333333333	99.99	161.3	125.68	100.295	100.47
Acmsd	0	0	0	0	0	0	0.0866666666666667	0	0	0.06	0	0	0	0.28	0.21	0.15
Acnat1	0	0.115	0.0966666666666667	0.25	0.41	0.476666666666667	0.26	0.0233333333333333	0	0	0	0	0	0.19	0	0
Acnat2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aco1	61.9766666666667	32.08	71.4333333333333	44.9533333333333	30.6966666666667	55.2666666666667	62.8766666666667	54.09	45.7633333333333	49.105	56.2033333333333	32.88	39.275	38.875	36.125	40.98
Aco2	262.473333333333	219.38	294.326666666667	396.22	422.63	354.353333333333	283.99	160.87	128.173333333333	111.545	107.776666666667	152.09	218.035	222.225	204.465	158.99
Acot1	4.74333333333333	75.47	66.2166666666667	32.76	17.8166666666667	53.4	27.9366666666667	0	0.03	0.09	0	2.595	33.08	35.54	6.405	10.25
Acot10	0.233333333333333	0	0.07	0.246666666666667	0	0.07	0	0.0566666666666667	0.236666666666667	0	0	0.115	0.115	0.08	0.235	0.055
Acot11	2.08	0.375	2.55	4.67	2.76666666666667	3.67	2.32333333333333	0.06	0.0433333333333333	0.125	0.0866666666666667	1.34	3.06	1.13	1.605	0.495
Acot12	0	0.435	0	0	0.203333333333333	0.356666666666667	0.19	0	0	0.025	0	0.405	0.915	0.04	0.2	0
Acot13	44.4266666666667	243.455	155.003333333333	225.48	119.726666666667	139.41	151.133333333333	273.33	218.996666666667	187.9	143.526666666667	148.72	78.565	103.365	108.405	120.475
Acot2	2.17333333333333	7.835	10.6066666666667	4.34666666666667	2.96666666666667	10.4666666666667	10.1766666666667	4.78333333333333	2.41	2.565	2.99333333333333	17.045	13.28	23.04	11.24	9.535
Acot3	0.02	2.61	5.48333333333333	1.29666666666667	0.923333333333333	2.18333333333333	1.73333333333333	10.6433333333333	18.5966666666667	28.585	38.9766666666667	0.41	0.56	0.42	0.08	2.425
Acot4	0.03	1.87	2.67333333333333	1.10666666666667	0.546666666666667	1.57666666666667	1.47	6.20333333333333	4.35666666666667	3.68	5.01333333333333	1.665	1.2	0.835	1.405	2.435
Acot5	0	0	0.263333333333333	0	0	0.63	0.673333333333333	0.59	0.926666666666667	1.055	2.78	0.115	0	0.72	0.1	0
Acot6	0.356666666666667	0.325	1.07666666666667	0.923333333333333	0.813333333333333	1.05333333333333	0.866666666666667	0	0	0	0.0533333333333333	1.355	1.175	1.95	0.35	0.85
Acot7	134	65.06	55.0966666666667	83.8	93.3333333333333	87.7666666666667	87.27	91.06	88.39	90.57	87.83	30.73	51.995	32.43	28.08	39.3
Acot8	69.1	47.965	33.5833333333333	38.8733333333333	49.3866666666667	33.5866666666667	46.18	60.7	47.7133333333333	44.87	33.3066666666667	80.555	107.37	59.41	72	52.1
Acot9	199.433333333333	61.595	85.6933333333333	71.1333333333333	38.1133333333333	53.3033333333333	52.6633333333333	54.25	42.33	41.185	46.1133333333333	121.045	114.01	106.915	79.285	73.51
Acox1	21.3066666666667	24.425	20.9333333333333	20.3466666666667	33.0933333333333	42.5766666666667	46.8733333333333	39.19	36.1	35.135	41.2333333333333	41.3	35.215	51.87	41.48	36.955
Acox2	0	0	0	0	0	0	0	0	0	0.03	0.02	0	0	0	0	0.035
Acox3	39.63	7.08	6.19666666666667	7.89666666666667	7.72333333333333	10.6533333333333	23.62	95.84	139.71	162.905	185.066666666667	24.815	23.77	33.13	33.845	33.595
Acoxl	0.596666666666667	0.565	1.35333333333333	0.246666666666667	0.683333333333333	3.24666666666667	3.54666666666667	3.61	4.33333333333333	8.12	9.14	1.35	2.895	1.915	2.33	1.15
Acp1	18.9333333333333	10.645	10.5233333333333	11.3033333333333	14.5033333333333	14.3833333333333	13.22	11.2866666666667	10.7733333333333	11.845	13.1866666666667	19.715	24.03	18.775	13.55	11.915
Acp2	11.75	5.73	6.70333333333333	6.18	4.95333333333333	14.21	15.9366666666667	2.80666666666667	1.75	1.385	1.75	15.385	10.275	17.74	11.805	16.865
Acp5	6.09	1.74	10.0466666666667	14.0866666666667	4.35333333333333	4.80333333333333	18.2466666666667	87.15	98.2733333333333	93.93	72.5233333333333	43.76	77.28	28.99	37.695	52.215
Acp6	178.106666666667	52.395	68.0733333333333	73.3433333333333	46.62	59.2566666666667	69.6366666666667	88.8433333333333	94.8966666666667	88.815	95.2833333333333	75.735	193.51	76.23	75.495	63.455
Acpp	1.86333333333333	9.68	1.90333333333333	0.603333333333333	0.513333333333333	1.42	1.5	4.74	5.95666666666667	8.985	11.9166666666667	2.155	0.76	1.67	3.755	3.46
Acpt	0.0566666666666667	0	0.02	0.0833333333333333	0.0566666666666667	0.09	4.64333333333333	15.0833333333333	6.47333333333333	2.57	3.40666666666667	0	0	0	0.485	0.95
Acr	0	0	0.356666666666667	0.76	1.79	1.33666666666667	0.173333333333333	0.113333333333333	0.0366666666666667	0.11	0.106666666666667	0.675	0.13	0	0	0
Acrbp	31.5233333333333	11.64	4.95	5.81333333333333	3.57333333333333	5.19333333333333	4.99	2.64	1.39666666666667	0.465	0.536666666666667	7.35	6.87	7.635	7.955	4.865
Acrv1	0	0	0	0	0	0	0	0	0.106666666666667	0	0.123333333333333	0	0	0	0	0
Acsbg1	0.0866666666666667	13.735	4.57	1.43	2.25	43.4433333333333	30.0866666666667	0.0766666666666667	0.0166666666666667	0.18	0.103333333333333	1.205	6.375	17.45	10.605	8.865
Acsbg2	5.09333333333333	1.92	1.02	0.413333333333333	0.113333333333333	0.0633333333333333	0.0533333333333333	0.0333333333333333	0	0	0.0533333333333333	4.115	8.445	4.785	9.025	1.89
Acsf2	26.5533333333333	5.145	12.0566666666667	22.3633333333333	15.3966666666667	16.53	11.01	6	4.92333333333333	3.47	3.87333333333333	26.76	54.855	40.1	24.56	21.435
Acsf3	18.3866666666667	21.275	32.7066666666667	40.66	72.3666666666667	45.7233333333333	52.22	32.3566666666667	17.46	13.45	13.9633333333333	52.045	16.53	39.105	46.42	41.09
Acsl1	32.2366666666667	31.305	59.1333333333333	54.1	55.5	53.0733333333333	49.2366666666667	63.1366666666667	68.8933333333333	76.2	77.9133333333333	33.605	23.665	28.515	48.045	40.035
Acsl3	107.46	151.44	217.426666666667	146.623333333333	111.023333333333	136.263333333333	99.9066666666667	27.47	29.84	41.125	65.5866666666667	30.915	54.01	57.15	48.635	38.475
Acsl4	49.3	2.16	9.53333333333333	12.4866666666667	9.68	28.6866666666667	38.11	36.9333333333333	32.3633333333333	26.525	31.3933333333333	32.79	38.105	27.5	26.595	49.145
Acsl5	12.4233333333333	33.465	12.89	1.19	0.663333333333333	6.64	8.83333333333333	0.153333333333333	0.2	0.08	0.0433333333333333	8.485	16.06	9.435	3.105	6.58
Acsl6	3.77333333333333	2.72	0.88	1.29	5.84666666666667	5.28	5.45666666666667	1.36333333333333	1.49666666666667	1.035	1.06666666666667	5.095	4.015	1.62	2.48	1.61
Acsm1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acsm2	0	0	0.0266666666666667	0	0	0.0166666666666667	0.01	0.166666666666667	0.143333333333333	0.165	0.193333333333333	0.025	0	0.34	0.285	0.36
Acsm3	0.00666666666666667	0	0.796666666666667	0.246666666666667	0.15	11.6266666666667	14.1833333333333	0	0.0366666666666667	0	0.14	0.305	0.455	3.72	1.87	1.73
Acsm4	0.0333333333333333	0	0	0	0.0666666666666667	0.263333333333333	3.07	7.10333333333333	3.76666666666667	3.33	2.06333333333333	4.415	0.095	3.71	2.66	3.015
Acsm5	0	0	0	0	0	0	0	0.0333333333333333	0.0233333333333333	0	0.0233333333333333	0	0.03	0	0	0
Acss1	53.0633333333333	39.435	32.2133333333333	6.75333333333333	4.15	9.94333333333333	7.55333333333333	0.233333333333333	0.09	0	0	0.1	14.56	2.79	1.2	0.815
Acss2	32.2566666666667	7.575	27.5966666666667	175.38	460.79	187.143333333333	147.023333333333	30.0966666666667	15.64	10.725	10.49	33.03	21.855	31.16	84.715	33.345
Acss2os	0	0	0.236666666666667	0.516666666666667	0.113333333333333	0.166666666666667	0.11	0	0	0	0.0933333333333333	0	0	0	0	0
Acss3	0	0	0.0966666666666667	0.0166666666666667	0.25	1.00333333333333	0.586666666666667	0.0766666666666667	0.0366666666666667	0.09	0.0966666666666667	0.68	0.19	0.4	0.505	0.5
Acta1	5.45666666666667	2.64	2.71	2.18333333333333	2.05666666666667	2.79333333333333	3.33666666666667	0.963333333333333	0.35	0.2	0.273333333333333	11.755	0.535	1.735	0.05	4.035
Acta2	0.0733333333333333	13.27	3.63333333333333	3.56	2.54	14.3333333333333	21.8466666666667	0.05	0.326666666666667	0.025	0	44.33	18.585	11.435	2.66	3.945
Actb	2583.48666666667	2230.38	1719.15333333333	1236.60333333333	706.54	1643.25	1924.56666666667	728.976666666667	604.23	544.95	452.206666666667	1033.855	1540.16	1342.03	614.435	898.685
Actbl2	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0
Actc1	0.28	11.16	1.51666666666667	1.15	0	0.506666666666667	0.753333333333333	0.36	0.0666666666666667	0	0.0833333333333333	0	0.125	0.31	0.52	0.495
Actg2	0.0366666666666667	1.625	0.163333333333333	0.433333333333333	0.56	0.503333333333333	0.903333333333333	10.13	3.64333333333333	3.315	1.99333333333333	1.205	0	2.31	1.755	0.33
Actl10	0.0666666666666667	0	0	0.393333333333333	0.146666666666667	0.0766666666666667	0	0	0	0.045	0.243333333333333	0.355	0.05	0	0	0
Actl11	0	0	0	0	0.06	0.0566666666666667	0.0166666666666667	0	0	0	0.0366666666666667	0	0	0	0	0
Actl6a	321.136666666667	263.47	263.76	232.703333333333	212.256666666667	191.093333333333	159.626666666667	96.62	82.95	95.355	112.266666666667	136.425	194.355	162.65	128.78	110.585
Actl6b	0	0	0.113333333333333	0	0.316666666666667	0.293333333333333	0.0433333333333333	0	0	0	0	0	0.365	0.08	0.43	0
Actl7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actl7b	0.496666666666667	0	0.0933333333333333	0	0.1	0.193333333333333	0	0.673333333333333	0.0633333333333333	0.33	0.266666666666667	0	1.09	0.085	0.07	0
Actl9	0	0	0	0.173333333333333	0.636666666666667	0	0	0	0	0	0	0.255	0	0	0	0
Actn1	253.663333333333	249.335	170.683333333333	117.34	81.2766666666667	134.526666666667	95.11	52.4466666666667	61.0733333333333	71.6	93.86	61.685	172.325	118.345	56.68	49.815
Actn2	0.493333333333333	20.64	33.4366666666667	4.31666666666667	3.40666666666667	3.77666666666667	1.45	0.153333333333333	0.0166666666666667	0.13	0.0566666666666667	2.005	19.18	2.16	3.715	1.13
Actn3	2.04333333333333	3.185	5.22	17.9533333333333	21.8166666666667	23.01	30.45	113.353333333333	149.403333333333	158.44	143.566666666667	28.085	11.34	28.545	42.295	66.53
Actn4	310.28	348.315	271.753333333333	244.48	249.363333333333	267.676666666667	270.56	196.09	175.186666666667	178.235	184.37	252.65	277.715	219.99	186.16	187.55
Actr10	41.0233333333333	60.535	57.9333333333333	68.7	119.766666666667	93.9533333333333	88.18	52	36.1266666666667	32.055	31.1933333333333	53.56	37.735	54.885	53.88	41.935
Actr1a	89.87	55.8	58.2433333333333	91.1433333333333	107.996666666667	122.653333333333	136.01	174.106666666667	200.72	217.77	218.506666666667	104.375	84.555	111.81	91.55	106.565
Actr1b	156.46	174.48	106.076666666667	61.4366666666667	62.95	113.086666666667	121.713333333333	93.52	59.1266666666667	58.76	53	194.975	154.585	194.99	118.4	120.52
Actr2	226.243333333333	99.19	56.5933333333333	34.43	32.7066666666667	58.6566666666667	62.1266666666667	22.4133333333333	15.8466666666667	11.99	19.2766666666667	89.145	147.8	91.57	58.095	42.305
Actr3	101.88	134.295	148.77	90.32	79.7466666666667	141.236666666667	154.483333333333	114.74	107.176666666667	89.015	105.763333333333	184.255	143.745	168.495	128.62	184.43
Actr3b	19.32	37.935	65.8666666666667	39.8833333333333	31.2033333333333	26.89	24.77	16.1866666666667	10.85	11.015	14.5466666666667	17.89	36.535	7.68	6.315	12.815
Actr5	21.68	26.775	15.41	13.91	13.4733333333333	19.47	22.5433333333333	20.8333333333333	21.7966666666667	23.295	23.53	17.765	17.02	17.365	15.035	17.24
Actr6	35.1933333333333	61.03	76.9666666666667	58.9333333333333	76.9333333333333	62.1966666666667	51.5433333333333	30.1566666666667	13.2633333333333	9.29	14.0466666666667	30.15	30.735	28.055	29.655	25.12
Actr8	63.07	54.37	64.8466666666667	87.2666666666667	81.4366666666667	74.8566666666667	84.1833333333333	95.7933333333333	91.66	106.74	102.856666666667	74.915	57.13	50.725	70.34	74.36
Actrt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actrt2	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actrt3	0.163333333333333	0.325	0.156666666666667	0.653333333333333	0.17	0.273333333333333	0.0366666666666667	0	0	0.045	0	0.095	0.285	0	0.135	0
Acvr1	10.3366666666667	11.35	26.7733333333333	20.48	11.34	20.54	16.0666666666667	0.713333333333333	1.52	2.44	5.31666666666667	8.425	9.88	8.605	5.32	4.895
Acvr1b	43.2466666666667	53.695	45.31	14.9	20.2366666666667	19.24	22.1433333333333	21.7	28.9133333333333	32.95	68.0333333333333	34.9	38.1	38.795	39.2	33.855
Acvr1c	0	0	0.15	0.1	0.0466666666666667	0.303333333333333	0.206666666666667	0	0	0.01	0.00666666666666667	0	0.15	0.11	0.125	0.125
Acvr2a	7.13333333333333	6.58	12.4233333333333	19.3266666666667	27.9433333333333	25.64	20.3966666666667	5.57666666666667	4.82666666666667	4.485	7.26666666666667	13.01	8.32	15.755	14.745	11.215
Acvr2b	36.81	68.715	57.45	37.38	39.2766666666667	38.2566666666667	29.7533333333333	4.28666666666667	3.96666666666667	2.865	3.93666666666667	9.41	34.68	21.545	13.785	8.375
Acvrl1	0.09	1.31	0.483333333333333	0.17	0.31	0.836666666666667	1.56333333333333	0.663333333333333	0.46	0.63	0.5	3.805	3.395	3.14	1.64	1.79
Acy1	87.86	117.115	156.756666666667	147.7	73.55	66.49	84.8633333333333	64.4433333333333	28.3066666666667	17.295	11.5366666666667	79.445	61.68	76.46	75.385	49.665
Acy3	10.76	28.705	23.8966666666667	23.75	12.2633333333333	16.2866666666667	16.1266666666667	17.3933333333333	11.5566666666667	6.7	5.83666666666667	38.51	80.265	39.17	28.275	21.85
Acyp1	83.09	50.68	37.9	36.1233333333333	23.67	48.7566666666667	67.4666666666667	57.8266666666667	36.4566666666667	31.98	32.4566666666667	134.695	89.435	68.295	57.745	61.52
Acyp2	10.6	1.395	4.34666666666667	3.47333333333333	2.08	9.79666666666667	6.92333333333333	3.17	1.89333333333333	0.695	0.706666666666667	24.655	9.51	17.875	12.775	7.26
Ada	33.3766666666667	11.96	17.75	12.6766666666667	7.72666666666667	14.7533333333333	30.3033333333333	137.57	155.856666666667	163.045	153.86	75.26	62.65	138.1	67.51	64.415
Adad1	0.0233333333333333	0.3	5.55333333333333	47.9266666666667	110.16	51.09	34.6633333333333	0.35	0.14	0.165	0.213333333333333	6.69	1.085	3.82	22.635	2.135
Adad2	1.38666666666667	29.67	61.41	59.8366666666667	53.2166666666667	117.206666666667	113.25	216.683333333333	139.7	103.975	84.8866666666667	44.34	16.095	8.885	49.335	42.025
Adal	22.8766666666667	28.57	35.8633333333333	44.2466666666667	45.7333333333333	44.49	42.1433333333333	14.5466666666667	12.4266666666667	11.49	8.67666666666667	25.93	12.08	17.65	27.93	24.63
Adam10	27.9533333333333	9.31	39.4066666666667	71.63	94.6666666666667	100.783333333333	104.113333333333	28.79	32.19	29.58	36.41	75.95	47.07	101.105	87.18	80.425
Adam11	5.33333333333333	0.21	0.76	1.67333333333333	1.27333333333333	1.93	1.64666666666667	0.0566666666666667	0.0166666666666667	0	0.04	1.14	2.73	1.225	3.05	0.9
Adam12	0.0333333333333333	0.395	1.33666666666667	2.25333333333333	1	8.2	22.85	18.9566666666667	13.1866666666667	8.65	8.44	13.32	3.865	4.395	9.545	12.495
Adam15	44.1	6.92	12.0433333333333	18.61	15.0166666666667	21.5633333333333	24.3166666666667	4.67	3.55666666666667	2.205	1.43	36.44	23.035	8.93	11.47	13.56
Adam17	32.0966666666667	57.06	52.6233333333333	50.4433333333333	60.9766666666667	64.9966666666667	65.22	44.2266666666667	44.11	48.04	69.57	66.695	38.665	66.755	67.19	53.17
Adam18	0	0	0	0	0	0.0733333333333333	0.06	0.136666666666667	0	0	0.0566666666666667	0	0	0	0.295	0.22
Adam19	89.6633333333333	264.405	183.6	58.4266666666667	53.7833333333333	43.59	27.3466666666667	2.76666666666667	0.843333333333333	0.13	0.116666666666667	22.835	94.295	34.875	37.17	8.69
Adam1a	0.326666666666667	1.7	1.50333333333333	0.706666666666667	1.51	1.98666666666667	1.28666666666667	0.373333333333333	0.06	0.07	0.0433333333333333	1.085	0.165	0.695	1.785	1.43
Adam1b	0.01	0	0	0.0366666666666667	0.13	0.116666666666667	0	0	0	0	0	0	0	0	0	0
Adam2	0.1	0	0.02	0	0	0	0.256666666666667	0	0	0.03	0	0	0.055	0.07	0	0.2
Adam20	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0
Adam21	0.0466666666666667	0	0.0433333333333333	0.02	0.47	0.0166666666666667	0.183333333333333	0	0.126666666666667	0.025	0	0.12	0	0.315	0.345	0.425
Adam22	4.28	1.805	14.3966666666667	28.3866666666667	18.9533333333333	18.0033333333333	13.1966666666667	6.18666666666667	3.80333333333333	2.36	2.38333333333333	12.83	6.95	6.455	8.825	7.8
Adam23	19.5566666666667	7.895	7.78666666666667	11.7233333333333	9.71666666666667	6.08	3.06666666666667	0.38	0.256666666666667	0.105	0.0933333333333333	7.725	16.215	2.065	1.185	1.055
Adam24	0	0	0	0	0	0	0	0	0	0	0	0	0.035	0	0	0
Adam25	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0
Adam26a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adam26b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adam28	0	0	0.01	0	0	0.0566666666666667	0.0433333333333333	0.03	0.0266666666666667	0.08	0.0733333333333333	0	0.09	0	0	0
Adam29	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0.035	0.225
Adam3	0.0366666666666667	0	0.106666666666667	0	0	0.296666666666667	0.38	0.136666666666667	0	0.025	0	0	0	0	0	0.445
Adam30	0	0	0.0433333333333333	0.0466666666666667	0	0.0466666666666667	0.266666666666667	0	0.0233333333333333	0	0	0	0.045	0	0	0.075
Adam32	0.766666666666667	0	0.256666666666667	0.0633333333333333	1.00666666666667	0.583333333333333	0.463333333333333	0.116666666666667	1.01666666666667	1.585	1.83333333333333	0.98	0.23	0	0.795	0.245
Adam33	0.196666666666667	0.8	0.243333333333333	0.916666666666667	1.48333333333333	0.553333333333333	0.53	0	0	0.025	0	1.5	1.325	0.74	1.62	0.085
Adam34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adam39	0	0	0	0	0	0	0	0	0.0733333333333333	0	0	0	0	0	0	0
Adam4	0.163333333333333	0.03	0.26	0.116666666666667	0.333333333333333	0.293333333333333	0.22	0.246666666666667	0.28	0.67	0.07	0.15	0.295	0.315	0	0.295
Adam5	0.03	0.055	0	0	0.0233333333333333	0.18	0	0.0133333333333333	0.0566666666666667	0.025	0.133333333333333	0.17	0.07	0.075	0.23	0.14
Adam6a	0	0	0	0	0	0	0	0	0	0	0.0233333333333333	0	0	0	0	0
Adam6b	0	0	0	0	0	0	0	0.04	0.0866666666666667	0.065	0.236666666666667	0	0	0	0	0.075
Adam7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adam8	1.25	4.065	3.22666666666667	1.61	3.18666666666667	11.7466666666667	47.08	0.65	0.493333333333333	1.665	3.97666666666667	2.535	3.355	9.57	4.585	3.655
Adam9	31.7966666666667	11.355	23.7333333333333	33.8833333333333	53.4233333333333	49.8966666666667	47.3266666666667	14.5933333333333	8.51	6.985	9.78	34.93	28.21	31.97	34.275	26.905
Adamdec1	0	0	0	0	0	0.116666666666667	0.21	0.136666666666667	0.02	0	0	0.22	0.04	0.315	0.085	0
Adamts1	0.0666666666666667	1	1.33666666666667	0.53	0.57	51.3366666666667	50.9733333333333	0.146666666666667	0.0666666666666667	0.03	0.02	31.225	7.74	14.805	6.27	9.255
Adamts10	2.77	52.5	24.6566666666667	19.8066666666667	12.2833333333333	27.3666666666667	36.36	4.58333333333333	2.64666666666667	2.225	1.62666666666667	27.315	23.88	29.71	39.025	35.555
Adamts12	0	0.155	0.266666666666667	0.01	0.11	1.25333333333333	2.49	1.35333333333333	1.03	1.27	1.75	5.13	1.89	1.595	1.285	2.42
Adamts13	0.00333333333333333	0	0.11	0.183333333333333	0.73	0.143333333333333	0.173333333333333	0.186666666666667	0.05	0.1	0.01	5.255	3.875	6.72	4.62	3.595
Adamts14	5.84	50.18	27.56	9.98333333333333	4.57666666666667	9.71666666666667	6.68666666666667	0.133333333333333	0.0266666666666667	0.015	0.0466666666666667	1.83	8.82	2.51	2.235	2.305
Adamts15	1.91	0.325	0.196666666666667	0.21	0.386666666666667	0.766666666666667	0.373333333333333	0.193333333333333	0.243333333333333	0.18	0.0666666666666667	1.455	0.96	2.73	1.075	1.06
Adamts16	0	0	2.11	0.833333333333333	0.193333333333333	18.6466666666667	23.6233333333333	0.0433333333333333	0	0	0.01	0.53	0.75	17.255	13.61	18.93
Adamts17	0.0833333333333333	0.43	0.956666666666667	2.41	2.11333333333333	4.36666666666667	5.01	4.2	5.03333333333333	6.19	9.20333333333333	1.37	0.535	1.35	2.79	2.37
Adamts18	0.02	0.125	0.3	0.456666666666667	0.436666666666667	1.18	1.8	0.606666666666667	0.603333333333333	0.31	0.423333333333333	0.94	0.07	0.635	1.135	0.485
Adamts19	0.06	0.215	2.44666666666667	1.39333333333333	0.743333333333333	4.72333333333333	9.47666666666667	0.406666666666667	0.336666666666667	0.555	0.74	5.735	1.31	2.825	7.005	17.605
Adamts2	0.06	0.655	1.69666666666667	1.35333333333333	0.886666666666667	4.69	10.7066666666667	0.66	0.393333333333333	0.33	0.473333333333333	4.725	4.05	5.09	2.33	7.175
Adamts20	0.0933333333333333	0.345	0.926666666666667	1.48666666666667	3.02333333333333	1.19	1	0.353333333333333	0.0566666666666667	0.03	0.0133333333333333	0.28	0.22	0.15	0.06	0.02
Adamts3	0.22	0.26	2.04333333333333	3.38	5.30666666666667	3.87	2.01333333333333	1.23666666666667	3.19333333333333	3.58	5.20333333333333	3.215	0.495	1.17	3.755	4.145
Adamts4	3.36	0.515	0.453333333333333	4.29666666666667	12.7	6.61333333333333	10.9233333333333	0.82	0.72	1.005	1.68333333333333	5.32	3.205	0.95	2.935	2.05
Adamts5	0	0.165	0	0.0466666666666667	0	0.37	0.74	0	0	0	0	1.065	0.125	0.73	0.125	0.115
Adamts6	0.0233333333333333	0.08	0.0766666666666667	2.55	10.3033333333333	5.78666666666667	3.25333333333333	0.123333333333333	0.08	0.21	0.0233333333333333	1.385	0.46	0.955	2.835	0.94
Adamts7	4.96333333333333	18.76	12.2766666666667	4.80333333333333	2.46333333333333	4.67	3.55333333333333	0	0.07	0.015	0.0333333333333333	0.46	5.975	5.055	1.845	1.595
