,ESCs,PGCLC_d6,IVD_D3,IVD_D5,IVD_D7,IVD_D9,IVD_D10,IVD_D11,PGC_E14.5,PGC_E16.5,PGC_E18.5,P1_oocyte_small,P3_oocyte_small,P4_oocyte_small,P6_oocyte_small,IVD_D13,IVD_D15,IVD_D17,IVD_D20,IVD_D23,2nd.fol_vivo,Incomp.GV_vivo,Comp.GV_vivo,MII_vivo,MII_vitro,2-cell,moduleColors
Frg1,56.29741857,90.48543417,76.99990048,68.9659546,61.36201958,60.67353572,53.27895426,55.74050402,75.47256908,61.96806056,70.68612054,83.42142282,92.4562642,96.83744369,99.94844157,49.40233963,45.31908125,50.22997671,49.11209236,41.92268883,42.78826892,50.36661283,32.67977855,0.062957833,3.68627138,75.05569839,lightgreen
Triml2,74.13481036,35.362755,24.10241129,7.447826426,3.263244436,4.959484411,4.238916185,2.681221504,0.653147778,0.806571209,0,0,0.030681171,0.006397793,0,0,0,0,0,0.077770204,0.014056198,0.006115753,0.011947957,0.026504267,0.119280288,11.34920599,pink
Zfp42,131.5703421,65.96607997,35.44203819,14.52948069,11.53052287,14.49147256,8.762472025,8.970461092,8.379745619,15.19183413,9.169997454,8.743409208,7.306889912,5.93116119,5.812696593,1.887141415,0.675212972,0.648867856,1.064401536,1.865514404,0.282092517,0.962555131,0.448759418,0.125511762,0.461785902,16.84999277,pink
Fat1,25.38564675,35.38982846,56.56511779,35.53653995,18.39918713,28.01838677,24.53105136,20.02613692,11.76244507,19.62397855,14.48058112,12.92841678,10.05395416,9.985820638,12.44442919,6.076907754,5.043909726,5.801603825,8.218293409,6.682188005,8.7721354,7.736196802,21.68048003,69.12817109,52.01954232,11.70740019,yellow
1700029J07Rik,0.005709095,3.172199339,3.1937343,12.06639825,37.6563176,18.20270007,10.91387455,12.35123942,14.49335627,63.98367172,22.15696285,12.88326258,11.43999266,10.14202648,8.995989451,6.215973718,3.85094023,3.06716649,2.16584829,2.046995868,2.260003621,1.604478865,1.656163802,0,0.061085491,0.743876241,skyblue
Ufsp2,5.040678425,28.70500301,24.01646199,29.23147663,28.68311085,26.63830103,23.03647511,23.3641314,33.97690326,53.13499294,37.13681192,32.78769942,28.63175633,28.91507597,30.06068678,26.05701348,22.22225934,20.81443843,18.29035241,19.04354438,18.28094955,23.4124271,26.74193781,11.43521835,11.24463121,2.911392073,steelblue
Slc25a4,278.4810537,540.4833769,427.6982428,142.2899036,120.4885467,235.349494,225.7424571,217.5838147,135.8074902,136.0265947,115.345276,131.3593116,150.4864511,155.5625178,148.1295369,181.5744955,111.201006,99.60962344,91.71371247,98.88358323,88.26397193,86.90701463,45.84713517,0.737802293,8.502715119,20.63122813,brown
Casp3,33.09442955,8.727371221,5.709643132,4.407386877,4.689984299,9.330783764,8.280455204,8.782820438,4.995200037,3.501723796,1.678592605,1.409112821,1.088413453,1.628188997,1.493495856,1.742654393,1.74704025,1.77718907,2.71407839,3.266304878,2.399178048,3.312449513,3.423497611,0.261333639,1.481985298,81.36249001,turquoise
Trappc11,17.02235484,21.49467813,33.4425304,38.72355045,40.23388134,40.18298606,35.13406799,36.97612291,40.36176016,95.61514756,66.48051746,50.35549846,38.85409465,37.82811176,29.99015671,20.7853492,19.37465151,17.68422359,16.97151832,13.93770155,15.98523563,11.68804333,9.878187711,0.572177337,0.927348854,5.972578595,red
Rwdd4a,15.3315802,12.89099406,6.659324394,4.410886086,3.372211211,8.345003047,9.139998193,7.747207223,0.843292093,4.722845942,6.880629726,4.441934411,3.383173153,3.239014732,3.358527581,2.780835539,1.810085863,1.24830678,0.987335073,0.807276322,1.04364197,0.749459246,1.578827445,2.879857207,1.93988778,57.72700644,turquoise
Wwc2,22.52730839,46.88747097,38.60045961,15.55790235,9.147212727,25.03763138,29.90279664,34.88445449,6.666434629,15.94061077,53.77656498,55.23762005,39.96528713,39.46487229,38.99896471,58.42782364,59.40318489,57.95109901,64.85003499,63.22502219,85.47824097,91.769188,105.5226713,358.440481,390.4286911,118.4165286,yellow
Dctd,19.15284754,47.58019734,57.85172197,23.90951332,10.39278448,16.0646913,13.91993266,12.78837375,17.42247849,7.784353603,8.196592298,7.577357738,6.615193635,5.571721737,6.247630014,8.998577055,9.297991074,12.42115536,14.76452222,16.04577675,13.40481698,13.8030167,14.9530413,54.97348238,45.09212827,49.42840282,saddlebrown
Neil3,7.852680989,7.606145972,17.45159898,18.77100051,8.906471539,10.98656744,10.36368001,9.718189983,17.62722628,5.739894658,3.041242208,3.674428228,4.857340677,5.220228733,4.86510367,25.68600081,31.36340635,36.20963774,47.62566322,49.73392922,47.96644413,85.68544211,108.7782173,94.41094355,72.56472846,9.866605375,darkolivegreen
Spcs3,42.17974534,27.95334671,41.95739513,53.31965725,44.59502633,41.61887685,44.21643278,52.75426306,59.94929982,85.86217231,64.45714429,67.18013391,91.7205883,91.52444772,95.66380757,48.64816555,30.0605254,20.72474751,20.29363156,19.38623852,24.04466372,18.00428851,3.293721468,0.26374413,1.63568149,1.555307156,grey60
Cep44,21.07404812,34.48348351,25.18754725,23.52479554,23.29863746,27.69290801,21.88060033,19.05212084,16.37502891,30.19764751,17.66202618,14.12116297,13.8174694,12.65393435,12.31614203,6.814287822,7.095998064,8.738501997,10.49137515,10.42273422,10.0947498,12.33485341,13.65542688,53.72995321,43.71137346,4.47602248,yellow
Fbxo8,4.780552512,5.919492341,8.388576716,10.8770351,13.14597476,10.5981026,8.657332291,10.59616934,9.564518245,14.74267749,9.954753315,11.88930628,12.88005266,11.32603233,10.02064885,14.05067491,16.23280191,18.25108503,20.92102835,23.48962422,19.17913092,34.31573838,50.35069257,109.5811129,115.0518906,52.67453208,green
Sap30,79.10455252,27.7838241,27.24229592,15.72052725,11.60077757,13.69200158,13.27713091,14.04022344,13.49500478,7.997864593,5.907587735,8.77835218,9.688563883,10.58066802,9.831931122,23.33909392,45.13884653,75.6934591,109.2834627,113.1546386,84.69414983,95.03189161,210.9647456,643.4953917,456.1567464,237.2924077,green
2700029M09Rik,62.86052998,119.6588336,85.31090125,58.29517971,47.98564463,49.63162375,45.08552325,40.62049695,59.08865607,49.86915908,40.17131662,31.65019834,33.14122935,27.63999578,27.613116,42.61246633,57.95551438,79.00852482,108.1666448,126.2808633,135.21158,301.1027644,352.1727343,1066.389005,718.3310999,255.516259,green
Nek1,5.208509626,9.153732244,13.74287889,47.58455526,76.23631069,40.7475531,31.1487896,35.87546781,62.94132643,72.49614022,46.62459777,40.22784804,38.08541806,34.25190428,34.2176893,12.0500651,12.73150407,11.97403244,15.09248107,9.399344972,11.87283991,7.682314312,8.922873764,37.07679195,25.81251942,9.380141066,red
Cpe,2.818931989,0.429129932,4.63882694,2.736133906,1.742058457,112.4287286,155.5629727,130.44154,2.555732595,13.39204723,12.79418205,8.163590738,5.286003205,4.255048895,2.73284153,0.33537578,0.187018722,0.176913504,0.242134768,0.466560571,0.582797826,0.767123081,2.147781946,0.55950747,4.022693847,1.560694483,darkgrey
Msmo1,115.6454925,63.7549042,93.09738666,62.33954355,34.5340164,71.89080001,66.34155858,52.97107167,10.70670624,12.46725144,6.583395319,6.344089391,7.069110723,7.929757408,7.086659154,11.9242804,9.391633609,8.158850772,9.522570404,10.66325622,13.22367533,14.8074048,13.08232956,30.8734631,50.43326255,9.242022973,pink
Klhl2,12.43363113,8.40958401,8.938098729,6.851522081,5.037926989,8.525722197,10.4045958,9.120883781,4.874205345,4.226876883,10.47715217,10.38920491,9.748539753,9.360258916,8.1313988,6.572902551,6.536757018,6.186792413,7.721387857,8.088513356,8.092797101,11.61871631,23.42098303,60.15868505,46.06548835,10.77743842,yellow
Tmem192,52.6959677,40.25278267,19.17937809,11.70662497,6.903825562,17.00431459,18.26640082,21.61068348,4.118488114,12.0441124,25.0181484,31.19885172,27.0742911,27.0643124,24.93495806,20.43226028,13.70981749,9.042862143,8.320112572,8.41926499,7.688759531,6.832431762,4.227909553,0.088604778,1.185087858,15.52746341,midnightblue
Trim75,0.019649138,0.116329311,0.022346228,0.012262136,0,1.529444432,3.141662902,6.501693038,0.094828496,0.735343875,10.49236014,20.59592554,19.79388291,19.65033532,16.90486813,16.58487484,44.61090192,73.24765918,117.1097086,128.777032,123.3649622,120.9963176,190.8681565,287.9987248,185.1485363,48.39238911,green
Trim60,0.088617979,0.046183827,0.020907825,0.016903048,0,0.177888926,0.268023988,1.977091652,0.024608861,0.066928532,1.458036228,2.544666998,3.247003771,2.162232551,2.256793428,38.82491429,83.35933004,109.0332565,125.4058606,124.0649031,117.4237045,147.982833,150.3000942,11.44853694,20.48730657,21.7267889,blue
Trim61,0.370658331,0.424781484,0.153469281,0.029023791,0.059508768,2.917561094,4.347577809,10.11364461,0.020054731,1.996683602,27.5314727,30.58038123,26.77802007,20.9863311,17.03559658,144.7350767,374.6435621,505.9250814,637.8040504,614.449263,532.7782284,629.3044068,676.0061858,1269.719072,1355.611383,388.5501621,green
Atp6v1b2,84.46362569,90.99553146,83.91945996,82.80517957,57.91553237,96.02667067,109.7838876,121.7076145,48.36567311,57.28123847,120.6605395,127.0681844,129.6893557,124.4281236,108.0208945,120.4062522,82.213042,72.8294015,77.19169428,80.47580683,90.41702034,117.4497943,124.9566243,146.4471899,112.3409057,32.15113677,yellow
Lzts1,0.620330468,7.357714141,2.830301672,0.995119859,0.726761041,1.758571203,2.694553636,2.736779325,0.456849026,0.665580856,0.488687476,2.283005574,2.455546922,2.076709391,1.528164065,4.168829497,4.399843317,6.062397885,9.806818733,11.35369107,11.73298923,10.03761329,17.29291545,53.12913428,48.69802816,3.203201261,green
Atp13a1,37.94029706,38.93511279,41.59055216,31.9862174,27.75692575,36.70735698,36.77130079,35.50143116,27.6188887,39.64599736,57.9875239,55.16367393,53.13334601,46.22365118,51.77799363,31.09285658,23.93175682,24.24218975,21.36734614,23.6641303,26.60130415,23.81259574,28.56306933,10.50877308,10.68880921,24.47278577,midnightblue
Ndufa13,104.1384421,119.3283066,131.1024824,97.3825696,70.10614859,78.25639529,75.3993571,73.65999097,92.86575235,53.67938464,56.70026667,80.64500981,83.69866503,82.66268136,85.73413605,74.50191814,52.56199345,39.06997533,25.16636183,23.49297553,22.73858751,21.87661804,21.54838518,2.976641245,5.816471152,29.56080232,brown
Gatad2a,48.23742557,69.99227272,77.7769736,77.37848092,72.60991139,62.67634442,65.26574017,72.86884275,81.13492503,47.00507387,86.86758472,97.44311047,79.17645455,72.1564943,74.59368676,65.36330363,63.60668587,51.51464783,49.79924619,56.56499553,69.77926508,70.65507636,71.11595644,125.9812301,126.3819737,82.58562352,yellow
Mau2,19.58440241,29.18201202,26.89073483,48.44621391,68.66878543,45.11685166,38.28287883,37.84706426,56.77228106,39.00856113,26.76721341,20.7915766,21.76632255,19.98636036,19.62254166,15.91505748,15.639432,16.42879541,18.03692606,16.95670317,14.84795284,14.82123063,15.20817447,0.72399069,3.143496531,42.01082884,black
Sugp1,22.56766189,23.11459394,30.14637542,71.58103443,103.6479797,54.47455545,48.16775273,52.39128802,93.47203215,42.33013014,36.17549069,44.25645434,41.36335274,42.15720723,43.17065152,30.43810426,24.51493254,22.15928556,18.80204385,14.83970627,16.27941634,12.5236433,12.63425472,0.164374466,0.356842687,44.71760422,black
Nr2c2ap,66.38858675,40.84047332,18.59629215,7.241134581,5.961030308,15.60235919,15.02966722,25.21984305,3.652741871,10.73251298,33.55292765,34.16204334,30.42241759,35.32802936,34.5336219,47.2097184,48.72350951,48.4612643,42.52542756,49.83620437,39.77565597,39.14888188,37.34324609,1.213906303,2.859829567,75.82160519,darkorange
Mef2b,8.275806901,1.227902979,3.061484188,7.205797475,3.285804108,3.458359968,3.746782356,16.90908275,5.626347571,2.063121433,1.957108604,9.07749958,11.4630488,5.89918391,10.94520585,79.5203347,47.63173268,42.24335049,30.65800312,39.06107902,42.58073891,49.49911765,54.94301691,0.327988128,0.883739662,1.689476655,purple
Sugp2,19.02871917,21.39345659,21.79087679,29.6158558,45.03754639,31.69586027,24.3250706,24.83489317,28.40831968,59.02517987,32.58810401,20.62472738,18.10853918,17.18965888,17.65241754,19.27101186,11.24973303,10.93667601,9.531625506,8.194210664,7.834508853,6.671990588,5.127654332,0.303580244,0.443398573,4.408947856,red
Ddx49,35.54380898,45.9060482,31.51964234,25.3638839,30.82489106,29.92044842,27.13285415,30.58311738,24.11891263,38.74134026,40.21863575,44.83568229,43.88657252,46.82654366,47.83991884,41.91065099,45.13952904,42.82758585,38.00192414,43.14699902,38.52339707,39.45512855,35.06311277,0.160375632,0.753013688,105.4279138,turquoise
Cope,98.812362,116.509278,93.91408169,80.69689426,86.70856538,81.6059059,75.44783494,87.77106421,92.8685545,89.21415388,111.07687,112.7869431,129.8463483,131.7959189,136.0207367,141.3088984,129.4802168,115.173314,90.17972068,96.35223486,84.87008656,75.05424126,55.04489674,2.903634938,8.375390745,25.2188727,greenyellow
Upf1,59.29250286,60.92209857,70.20261258,55.05473416,63.88403692,54.78487897,54.33443975,52.43964261,70.23170647,52.72605744,55.87706147,74.00230721,58.7961274,59.97922303,56.6805128,37.31856017,32.07126999,28.69328968,26.39690967,30.47608289,34.88856628,22.43835434,26.39292484,430.2210103,191.4462951,94.92433247,yellow
Crlf1,0.487606387,0.659741623,2.064228434,1.486941838,0.82757514,14.16826411,16.23842044,16.07191884,0.515842831,10.1258103,55.40468545,28.83359915,12.64049237,13.55323948,15.37403678,23.514619,14.23041894,10.40560469,7.087273454,9.571353577,6.755152659,5.640327778,6.433418275,1.400918891,1.615840873,3.468542293,violet
2810428I15Rik,89.79337425,111.5090706,90.66929609,96.0980801,86.43039127,65.20254905,74.23891432,77.24713033,117.5332134,26.00192239,38.39274383,81.28693219,93.12596277,92.28347094,107.3311975,104.8313151,93.76803481,72.53784029,57.80922094,59.80466685,59.86295956,59.33669111,41.01485082,0.746487721,4.680352856,16.72357498,greenyellow
Uba52,16.79081423,12.10614965,14.95450206,7.535034139,16.92607691,7.795624487,3.640237575,4.016465225,14.6571599,9.370014634,4.727722961,8.82176454,13.27772261,11.0478204,12.37080127,20.01391479,15.01754586,9.003613406,3.576602548,3.697687122,4.126377054,0.798558957,1.323260831,0,0.416545021,114.2334794,turquoise
Kxd1,46.91294203,51.15823921,39.2391536,43.61707123,48.26584444,41.91769074,40.59101025,38.5162706,47.87610053,53.92114041,47.3191238,45.06886532,40.95577711,42.32980747,39.41372408,21.2327597,13.44812372,12.1701189,8.993102084,12.38941413,10.61054854,9.459923416,9.325442257,1.680885645,1.624776281,10.9931276,red
Fkbp8,125.5216811,113.4075689,172.6343997,139.7784863,126.2857407,119.7771177,129.1841385,136.3687205,128.9186684,117.2609795,132.295531,151.5067055,161.9252673,163.4006259,167.33409,197.4828223,150.1272238,116.963792,78.01167603,88.91089717,87.5646969,69.0789962,54.76901683,3.690823457,15.62722611,31.80307886,greenyellow
Ell,12.8703198,15.60639554,23.46437647,38.0128583,49.61402257,33.62634724,30.30829762,30.98506365,53.60174064,35.34695304,30.69551834,33.43601836,28.4196492,29.60841919,25.69269432,28.93105414,39.8795657,46.25702891,54.53607225,68.67154142,58.48713767,69.78810284,79.07081067,26.45978065,33.67541955,29.7952244,blue
Isyna1,77.04717445,180.3741889,154.8936057,74.37809406,43.23096167,137.995944,136.2471898,125.7810649,49.70766352,21.8402241,21.54318451,18.77457575,20.87364177,26.92377464,24.54191695,140.3949623,136.5317172,118.8914958,85.17729283,82.88751186,91.41974573,41.04699383,17.98411003,1.384494039,5.233056475,125.7592455,lightcyan
Ssbp4,128.980765,212.8121016,83.30170893,24.13407445,21.59839002,48.40052768,46.82189268,33.80328577,14.57238774,11.82952223,8.733869702,4.943618193,6.219794882,6.990782149,8.29723206,12.85153849,8.211990235,6.179103521,5.591232556,4.810495397,6.71174868,3.685648771,3.511814043,0.048230288,1.172057951,7.518697851,pink
Lsm4,241.7356878,321.3151472,337.7887598,259.8279821,237.4126384,211.5302943,205.9017948,204.0784403,244.1086462,176.2746088,194.332476,272.8426007,252.706703,265.0984035,257.0017102,205.8068635,147.3790061,111.1036049,83.87921313,79.91636616,89.78385367,68.93854054,46.7283424,0.628328139,20.1170447,14.70411725,brown
Jund,74.30204877,113.9140709,111.0818382,83.4015311,54.38181673,141.1383044,173.3324113,142.5757638,45.99095328,67.82415437,63.10099404,32.22905888,24.39576765,28.62162487,34.1125927,21.76920337,23.97119459,31.92706867,34.91853115,26.25649624,15.50438384,5.627523606,11.2618635,1.112377774,5.4687444,39.26669074,darkgrey
Ifi30,97.96636281,62.4321987,36.37241629,39.41866985,23.8376597,35.62185524,40.54193526,51.93565661,21.34536309,5.13540045,6.481769724,29.76494398,38.98535706,29.04176163,51.54249763,78.01021149,40.72436071,33.4547993,25.77664856,25.76436113,18.98101813,11.31944779,10.38195639,0.282679051,2.20911457,12.847821,pink
Arrdc2,14.46980746,13.58902394,15.35040964,13.98889119,12.8679526,11.48320934,10.40725057,12.57261904,10.64819689,9.827760173,10.62087033,18.368229,18.87558264,17.57694832,16.67799635,22.99507329,34.49198322,45.19416274,49.94759747,73.73567229,55.93249795,69.95733831,85.47472452,182.6800885,118.6066467,31.29687614,green
Ccdc124,111.9000469,112.7299051,131.7682911,78.80201179,104.684581,87.52576958,119.8163168,112.74379,123.8545463,78.94468682,146.218995,199.0258667,219.6380085,241.0679049,254.6768376,152.9172614,120.8873248,108.8391328,88.23037139,98.81330336,94.26530275,97.71355028,81.44552297,0.154583314,1.966967343,150.8763898,cyan
Rpl18a,52.63408438,73.77732485,73.51742999,71.04644675,68.62779052,47.69159994,37.30149716,40.01876371,64.68081962,68.15998043,31.0547375,32.80805974,35.85634191,39.97778393,35.57278814,26.58899315,18.82755828,16.1376628,11.60075483,9.877021719,10.07910575,7.81548742,6.499382986,0.099337836,0.626273232,56.92157776,lightyellow
Snora68,91.26852128,105.742983,99.79909511,30.35110944,15.72042925,31.385111,33.14362197,27.41492235,26.01278758,13.42397168,17.42705172,16.28040512,19.23290012,10.1617169,12.75915722,3.721113435,5.274883556,1.226470161,1.388022129,1.357242425,2.8935979,0.727512649,0.414079709,0,0,68.8388689,tan
Map1s,35.76810643,42.54886483,48.21495355,34.18977958,38.0087794,37.95034063,43.8002751,40.93166861,29.29665071,42.64690599,50.54420886,68.60938305,68.49062399,68.82950366,72.41366581,54.07893637,48.10773088,50.32469212,51.13626982,75.51583617,72.15970072,77.8220195,40.05106555,0.948252732,2.064508733,18.04976173,magenta
Haus8,29.58970739,23.58535713,18.44255355,66.32325287,89.03625168,45.86549829,47.23311558,69.87513991,135.2408045,26.18363788,25.42048109,42.21131301,43.31463808,40.62962439,35.76782924,170.8125818,146.0544888,119.842244,84.92228153,82.74503836,87.26119284,63.37285969,34.07009598,0.922196775,2.782370303,5.713099083,purple
Myo9b,23.78087186,23.46202301,29.65035751,60.35433348,82.47501848,43.92920677,39.54674904,39.80373688,78.4519157,36.69511437,23.57974461,25.87785197,23.41063572,21.72371242,22.3682637,18.40643449,18.37598115,23.01905804,24.09565811,27.93511162,25.83294283,19.45803934,18.24144217,8.080715474,10.51078749,7.010885008,black
Use1,79.76357367,67.30109963,65.81000727,64.92204556,56.86059615,53.46762907,53.12613439,58.61916701,53.21509576,58.33649225,54.56816917,67.2806415,98.10827682,104.8777928,119.9145236,90.66795032,80.36649477,82.36578858,66.82711404,71.43379211,70.61545512,66.44540801,45.58028874,0.053111184,1.276255055,7.597819995,darkred
